epoch,cotAlpha_mae_metric,cotBeta_mae_metric,loss,mean_uncertainty_cotAlpha_monitor,mean_uncertainty_cotBeta_monitor,mean_uncertainty_x_monitor,mean_uncertainty_y_monitor,rmse_metric,val_cotAlpha_mae_metric,val_cotBeta_mae_metric,val_loss,val_mean_uncertainty_cotAlpha_monitor,val_mean_uncertainty_cotBeta_monitor,val_mean_uncertainty_x_monitor,val_mean_uncertainty_y_monitor,val_rmse_metric,val_x_mae_metric,val_y_mae_metric,x_mae_metric,y_mae_metric
193,0.08642880618572235,0.07321013510227203,791.47216796875,0.0,0.0,0.0,0.0,0.19838151335716248,0.08578703552484512,0.07941079884767532,786.70654296875,0.0,0.0,0.0,0.0,0.1986379474401474,0.14133380353450775,0.20001697540283203,0.1420769989490509,0.20066554844379425
194,0.08652956038713455,0.07416297495365143,790.8803100585938,0.0,0.0,0.0,0.0,0.19832254946231842,0.08620410412549973,0.07564986497163773,790.0577392578125,0.0,0.0,0.0,0.0,0.19905497133731842,0.14165815711021423,0.20227406919002533,0.14222867786884308,0.20013916492462158
195,0.08733554184436798,0.07344189286231995,795.25146484375,0.0,0.0,0.0,0.0,0.1988394558429718,0.08614849299192429,0.07386178523302078,780.1493530273438,0.0,0.0,0.0,0.0,0.19779996573925018,0.14124299585819244,0.19920767843723297,0.1426493525505066,0.20104354619979858
196,0.08674292266368866,0.07297961413860321,789.7080078125,0.0,0.0,0.0,0.0,0.19817523658275604,0.0860217809677124,0.07362788170576096,781.623046875,0.0,0.0,0.0,0.0,0.19798602163791656,0.14137093722820282,0.2003622055053711,0.14195141196250916,0.20023508369922638
197,0.08670064806938171,0.07243534922599792,790.2147216796875,0.0,0.0,0.0,0.0,0.1982269436120987,0.08608142286539078,0.0738159567117691,781.2498779296875,0.0,0.0,0.0,0.0,0.19794048368930817,0.1418517827987671,0.19991202652454376,0.14239929616451263,0.20026591420173645
198,0.08650871366262436,0.0728854313492775,790.7936401367188,0.0,0.0,0.0,0.0,0.1982932835817337,0.08673020452260971,0.07543822377920151,783.2113037109375,0.0,0.0,0.0,0.0,0.19818679988384247,0.14092110097408295,0.20017503201961517,0.1425592005252838,0.20022590458393097
199,0.08696834743022919,0.07310564815998077,793.5758666992188,0.0,0.0,0.0,0.0,0.1987048238515854,0.08596998453140259,0.07307153940200806,784.71533203125,0.0,0.0,0.0,0.0,0.19837947189807892,0.14124946296215057,0.20153474807739258,0.1428055316209793,0.20085103809833527
200,0.08638423681259155,0.07269883155822754,789.0648193359375,0.0,0.0,0.0,0.0,0.198095440864563,0.08565445989370346,0.0728147104382515,778.29638671875,0.0,0.0,0.0,0.0,0.19756382703781128,0.14129352569580078,0.19995224475860596,0.14232777059078217,0.20000293850898743
201,0.08676765859127045,0.0721592828631401,792.161376953125,0.0,0.0,0.0,0.0,0.1984686404466629,0.0862497016787529,0.07320021837949753,795.8777465820312,0.0,0.0,0.0,0.0,0.19979454576969147,0.1417868584394455,0.2044968456029892,0.14260169863700867,0.20074081420898438
202,0.08646050095558167,0.07244521379470825,790.3010864257812,0.0,0.0,0.0,0.0,0.19824428856372833,0.08590144664049149,0.07336929440498352,780.6158447265625,0.0,0.0,0.0,0.0,0.19785542786121368,0.1408277302980423,0.19996143877506256,0.14214953780174255,0.20042914152145386
203,0.08639563620090485,0.07202234119176865,790.8405151367188,0.0,0.0,0.0,0.0,0.19829125702381134,0.0864022746682167,0.07265264540910721,782.3660278320312,0.0,0.0,0.0,0.0,0.1980767846107483,0.142700657248497,0.1990635246038437,0.14252662658691406,0.2005530446767807
204,0.08651172369718552,0.07199814170598984,791.8468627929688,0.0,0.0,0.0,0.0,0.19843189418315887,0.08583589643239975,0.072290800511837,780.0553588867188,0.0,0.0,0.0,0.0,0.1977844387292862,0.14146320521831512,0.20011824369430542,0.14303654432296753,0.20057593286037445
205,0.08664695918560028,0.07193657010793686,792.2152709960938,0.0,0.0,0.0,0.0,0.1984797716140747,0.08667892962694168,0.07463251054286957,781.9437255859375,0.0,0.0,0.0,0.0,0.19802600145339966,0.14196577668190002,0.1992180496454239,0.14304974675178528,0.2005852311849594
206,0.08663789182901382,0.07249262183904648,794.5285034179688,0.0,0.0,0.0,0.0,0.19875049591064453,0.08619304746389389,0.07264745980501175,784.8829956054688,0.0,0.0,0.0,0.0,0.19838519394397736,0.14209909737110138,0.2008792906999588,0.14302702248096466,0.20109330117702484
207,0.08647631853818893,0.07211602479219437,788.6664428710938,0.0,0.0,0.0,0.0,0.19804704189300537,0.08752822130918503,0.07358752191066742,782.1591796875,0.0,0.0,0.0,0.0,0.1980421394109726,0.14094485342502594,0.19980096817016602,0.14201641082763672,0.200224831700325
208,0.08680713176727295,0.07223030924797058,794.079833984375,0.0,0.0,0.0,0.0,0.19869977235794067,0.08618708699941635,0.07224470376968384,781.6893310546875,0.0,0.0,0.0,0.0,0.19798551499843597,0.14105790853500366,0.20045246183872223,0.14300324022769928,0.20104140043258667
209,0.0868324339389801,0.07221295684576035,792.5866088867188,0.0,0.0,0.0,0.0,0.19852375984191895,0.08601058274507523,0.07440758496522903,781.7277221679688,0.0,0.0,0.0,0.0,0.19799412786960602,0.1415187567472458,0.19954736530780792,0.14294180274009705,0.20058944821357727
210,0.0868075042963028,0.07240026444196701,795.1069946289062,0.0,0.0,0.0,0.0,0.1988256424665451,0.08590764552354813,0.07233791053295135,781.0537719726562,0.0,0.0,0.0,0.0,0.19790714979171753,0.1419917792081833,0.19962824881076813,0.14315032958984375,0.20122204720973969
211,0.0866449624300003,0.0723370835185051,793.6967163085938,0.0,0.0,0.0,0.0,0.19866225123405457,0.0878322497010231,0.07480787485837936,786.83203125,0.0,0.0,0.0,0.0,0.19864195585250854,0.14146555960178375,0.20068185031414032,0.14329378306865692,0.20074345171451569
212,0.08673746138811111,0.07252524793148041,791.558837890625,0.0,0.0,0.0,0.0,0.19840243458747864,0.0858757421374321,0.07238056510686874,783.9834594726562,0.0,0.0,0.0,0.0,0.1982799768447876,0.14153121411800385,0.20150047540664673,0.1424349695444107,0.20048873126506805
213,0.08674720674753189,0.07290537655353546,792.2260131835938,0.0,0.0,0.0,0.0,0.19847893714904785,0.08603560924530029,0.07394951581954956,783.8734130859375,0.0,0.0,0.0,0.0,0.1982637196779251,0.14079569280147552,0.20101918280124664,0.14237497746944427,0.20071128010749817
214,0.08682487905025482,0.07263375073671341,791.2998657226562,0.0,0.0,0.0,0.0,0.19836416840553284,0.08600757271051407,0.07255905121564865,781.0621337890625,0.0,0.0,0.0,0.0,0.19790877401828766,0.14065708220005035,0.20035509765148163,0.1421382874250412,0.2006315141916275
215,0.086887426674366,0.07259723544120789,794.28125,0.0,0.0,0.0,0.0,0.198728546500206,0.08980541676282883,0.07398169487714767,789.7645874023438,0.0,0.0,0.0,0.0,0.19901807606220245,0.14082211256027222,0.20164655148983002,0.1428128480911255,0.2009166032075882
216,0.08734995871782303,0.0724940150976181,791.7866821289062,0.0,0.0,0.0,0.0,0.19842630624771118,0.08858772367238998,0.07565048336982727,790.3956909179688,0.0,0.0,0.0,0.0,0.19909359514713287,0.1419132798910141,0.20035481452941895,0.14209483563899994,0.20049430429935455
217,0.08706267178058624,0.07270175218582153,793.8828735351562,0.0,0.0,0.0,0.0,0.1986854523420334,0.08591613918542862,0.07247289270162582,781.5599365234375,0.0,0.0,0.0,0.0,0.1979741007089615,0.14097149670124054,0.20054613053798676,0.14241187274456024,0.20087236166000366
218,0.08707045018672943,0.07253936678171158,793.9456176757812,0.0,0.0,0.0,0.0,0.19868871569633484,0.08647661656141281,0.07470696419477463,802.6089477539062,0.0,0.0,0.0,0.0,0.20063643157482147,0.14110474288463593,0.2061343789100647,0.14280474185943604,0.20079348981380463
219,0.08686909824609756,0.07241427153348923,793.9611206054688,0.0,0.0,0.0,0.0,0.1986985206604004,0.089570552110672,0.07405389100313187,789.2469482421875,0.0,0.0,0.0,0.0,0.1989492028951645,0.14168791472911835,0.20145957171916962,0.1427689790725708,0.20105025172233582
220,0.08655780553817749,0.072337307035923,790.9725341796875,0.0,0.0,0.0,0.0,0.19833049178123474,0.0863727405667305,0.072687067091465,781.3944702148438,0.0,0.0,0.0,0.0,0.19795387983322144,0.14114950597286224,0.2002711445093155,0.14192374050617218,0.20070743560791016
221,0.08661659061908722,0.07198279350996017,790.9849243164062,0.0,0.0,0.0,0.0,0.1983235776424408,0.08717381209135056,0.07404517382383347,787.1583862304688,0.0,0.0,0.0,0.0,0.19868683815002441,0.1408446878194809,0.20156872272491455,0.14159439504146576,0.20104782283306122
222,0.08741480112075806,0.07198294252157211,794.0762939453125,0.0,0.0,0.0,0.0,0.19870012998580933,0.1021723523736,0.07859591394662857,882.8206787109375,0.0,0.0,0.0,0.0,0.21050266921520233,0.15705044567584991,0.21454304456710815,0.14207978546619415,0.20129099488258362
223,0.08688254654407501,0.07189630717039108,790.3490600585938,0.0,0.0,0.0,0.0,0.19827084243297577,0.0865054652094841,0.07489387691020966,782.1224975585938,0.0,0.0,0.0,0.0,0.19804497063159943,0.14090849459171295,0.19994746148586273,0.14144758880138397,0.2008846253156662
224,0.08653825521469116,0.07215073704719543,788.6340942382812,0.0,0.0,0.0,0.0,0.19804051518440247,0.08560189604759216,0.07362207025289536,782.2620849609375,0.0,0.0,0.0,0.0,0.1980620175600052,0.14091698825359344,0.20032715797424316,0.14153140783309937,0.20027360320091248
225,0.0867411196231842,0.07210828363895416,788.1824951171875,0.0,0.0,0.0,0.0,0.19796469807624817,0.08599231392145157,0.07225380092859268,781.3160400390625,0.0,0.0,0.0,0.0,0.19794081151485443,0.14091242849826813,0.20032596588134766,0.14125879108905792,0.20016862452030182
226,0.08689869940280914,0.07222436368465424,789.7479248046875,0.0,0.0,0.0,0.0,0.19815990328788757,0.08689934015274048,0.07363685220479965,784.931640625,0.0,0.0,0.0,0.0,0.19840043783187866,0.14111678302288055,0.20108211040496826,0.14139854907989502,0.20046570897102356
227,0.08709549158811569,0.07267223298549652,791.229736328125,0.0,0.0,0.0,0.0,0.19835534691810608,0.08549952507019043,0.0722595825791359,782.535400390625,0.0,0.0,0.0,0.0,0.1980985850095749,0.1410326361656189,0.2011595219373703,0.14147643744945526,0.20092402398586273
228,0.08707275986671448,0.07315868884325027,793.1368408203125,0.0,0.0,0.0,0.0,0.19862306118011475,0.08606290817260742,0.07342088222503662,780.5220947265625,0.0,0.0,0.0,0.0,0.19784188270568848,0.14106355607509613,0.19960284233093262,0.14178957045078278,0.2010713368654251
229,0.08729320764541626,0.07275911420583725,793.6508178710938,0.0,0.0,0.0,0.0,0.19865921139717102,0.08622268587350845,0.07563551515340805,783.9713134765625,0.0,0.0,0.0,0.0,0.19827912747859955,0.1407846063375473,0.2003256231546402,0.142114520072937,0.20100153982639313
230,0.08650200068950653,0.07313653826713562,790.7582397460938,0.0,0.0,0.0,0.0,0.19830851256847382,0.08673816174268723,0.07180266082286835,782.149658203125,0.0,0.0,0.0,0.0,0.19804894924163818,0.14144949615001678,0.20055925846099854,0.1417180299758911,0.20051820576190948
231,0.08695463836193085,0.07293903082609177,794.7362670898438,0.0,0.0,0.0,0.0,0.1988155096769333,0.08817735314369202,0.07252377271652222,782.0756225585938,0.0,0.0,0.0,0.0,0.19804221391677856,0.14129148423671722,0.19985145330429077,0.14212734997272491,0.20135389268398285
232,0.08689682930707932,0.07263725250959396,789.6357421875,0.0,0.0,0.0,0.0,0.1981665939092636,0.08608880639076233,0.07322033494710922,788.51708984375,0.0,0.0,0.0,0.0,0.19885693490505219,0.14273934066295624,0.2012692093849182,0.14126168191432953,0.2004382461309433
233,0.08727540075778961,0.07218194007873535,793.6088256835938,0.0,0.0,0.0,0.0,0.19865038990974426,0.08566778153181076,0.07672282308340073,784.064208984375,0.0,0.0,0.0,0.0,0.19829709827899933,0.14097179472446442,0.19968770444393158,0.14232179522514343,0.2010495364665985
234,0.08709283918142319,0.07263810932636261,792.7386474609375,0.0,0.0,0.0,0.0,0.1985493302345276,0.08990159630775452,0.07461999356746674,789.80078125,0.0,0.0,0.0,0.0,0.19901897013187408,0.14278993010520935,0.19955354928970337,0.14215953648090363,0.20068222284317017
235,0.08694952726364136,0.07251860201358795,793.74365234375,0.0,0.0,0.0,0.0,0.19867630302906036,0.09084293991327286,0.07348709553480148,792.7271728515625,0.0,0.0,0.0,0.0,0.1993945688009262,0.1430198848247528,0.20185263454914093,0.14212021231651306,0.20116223394870758
236,0.08685345202684402,0.07221439480781555,795.1021728515625,0.0,0.0,0.0,0.0,0.1988304853439331,0.0858226791024208,0.07720783352851868,789.7261962890625,0.0,0.0,0.0,0.0,0.19901199638843536,0.14116378128528595,0.2008560299873352,0.14258594810962677,0.20147141814231873
237,0.0866871029138565,0.07257850468158722,795.0187377929688,0.0,0.0,0.0,0.0,0.19884124398231506,0.08821768313646317,0.07158397883176804,781.6931762695312,0.0,0.0,0.0,0.0,0.1979900598526001,0.14089365303516388,0.2000817209482193,0.1425531655550003,0.20148402452468872
238,0.0869283527135849,0.07242857664823532,794.0673828125,0.0,0.0,0.0,0.0,0.1987103968858719,0.08741439133882523,0.073915995657444,787.8616333007812,0.0,0.0,0.0,0.0,0.19877870380878448,0.14186285436153412,0.20098306238651276,0.14255517721176147,0.20094327628612518
239,0.08735370635986328,0.07294834405183792,795.9895629882812,0.0,0.0,0.0,0.0,0.1989765167236328,0.10158569365739822,0.07569312304258347,881.8195190429688,0.0,0.0,0.0,0.0,0.21038556098937988,0.1581350862979889,0.21462468802928925,0.14255118370056152,0.2013111561536789
240,0.08704874664545059,0.072795569896698,793.4540405273438,0.0,0.0,0.0,0.0,0.19864065945148468,0.08563480526208878,0.07179678231477737,781.0631713867188,0.0,0.0,0.0,0.0,0.19791151583194733,0.14059701561927795,0.200932577252388,0.14226938784122467,0.20076245069503784
241,0.08679524064064026,0.07192405313253403,791.5469970703125,0.0,0.0,0.0,0.0,0.19839760661125183,0.08782210201025009,0.07254764437675476,781.3679809570312,0.0,0.0,0.0,0.0,0.19794636964797974,0.1405554562807083,0.19999773800373077,0.14191918075084686,0.20067711174488068
242,0.08695507049560547,0.07190591096878052,793.4489135742188,0.0,0.0,0.0,0.0,0.19864840805530548,0.08611052483320236,0.07171207666397095,779.4915161132812,0.0,0.0,0.0,0.0,0.19770479202270508,0.14095331728458405,0.1994941681623459,0.14251987636089325,0.20097358524799347
