epoch,cotAlpha_mae_full,cotBeta_mae_full,loss,mean_uncertainty_cotAlpha,mean_uncertainty_cotBeta,mean_uncertainty_x,mean_uncertainty_y,val_cotAlpha_mae_full,val_cotBeta_mae_full,val_loss,val_mean_uncertainty_cotAlpha,val_mean_uncertainty_cotBeta,val_mean_uncertainty_x,val_mean_uncertainty_y,val_x_mae_full,val_y_mae_full,x_mae_full,y_mae_full
86,1.1303242444992065,0.45516741275787354,27567.673828125,0.9022640585899353,1.6030374765396118,0.7878427505493164,1.2983709573745728,1.077439785003662,0.45570072531700134,26848.80078125,0.8412321209907532,1.5251026153564453,0.7880014777183533,1.2522801160812378,0.5569716095924377,0.47609564661979675,0.5638085007667542,0.47775161266326904
87,1.0717830657958984,0.44860604405403137,26841.228515625,0.8536384701728821,1.511937141418457,0.7878332138061523,1.2438222169876099,1.0653600692749023,0.45518675446510315,26447.20703125,0.8637158274650574,1.4952106475830078,0.7901496887207031,1.226304054260254,0.5553238391876221,0.47555017471313477,0.5557467341423035,0.47661247849464417
88,1.0579054355621338,0.44804999232292175,26488.8984375,0.8682540655136108,1.485499382019043,0.7872678637504578,1.2199426889419556,1.0450530052185059,0.45386528968811035,26130.134765625,0.8780249953269958,1.4801501035690308,0.7859396934509277,1.214309573173523,0.5536919236183167,0.47479382157325745,0.5538909435272217,0.47596490383148193
89,1.0383058786392212,0.4467403292655945,26178.265625,0.8799638152122498,1.4669748544692993,0.7849823832511902,1.2061078548431396,1.0307464599609375,0.45308971405029297,25869.986328125,0.8866047263145447,1.4585479497909546,0.7847270965576172,1.2011587619781494,0.5513522624969482,0.4745907783508301,0.5522016286849976,0.47557467222213745
90,1.0230051279067993,0.4457193613052368,25887.080078125,0.8938993215560913,1.444761037826538,0.7859376668930054,1.1907469034194946,1.01395845413208,0.4515245258808136,25556.69921875,0.8999126553535461,1.4328619241714478,0.7875366806983948,1.1808087825775146,0.549658477306366,0.4738335907459259,0.5504628419876099,0.47500455379486084
91,1.0059608221054077,0.4444500207901001,25580.748046875,0.9039126634597778,1.4183396100997925,0.7847578525543213,1.1706691980361938,0.9962546825408936,0.45040515065193176,25242.501953125,0.9079374670982361,1.4049214124679565,0.7836415767669678,1.1587408781051636,0.5484939813613892,0.4730653762817383,0.5485411882400513,0.4743116796016693
92,0.9695509672164917,0.44208207726478577,25089.69140625,0.9177852869033813,1.3780118227005005,0.7805936336517334,1.1474559307098389,0.9511588215827942,0.4477959871292114,24677.8203125,0.9185624718666077,1.351478934288025,0.7818226218223572,1.136401891708374,0.545494019985199,0.47195303440093994,0.5465851426124573,0.4733749032020569
93,0.9233777523040771,0.4403362572193146,24479.462890625,0.912448525428772,1.3118788003921509,0.7832316756248474,1.1130255460739136,0.9120316505432129,0.4465751349925995,24113.982421875,0.9108390212059021,1.2864316701889038,0.7817800641059875,1.0980117321014404,0.5438540577888489,0.4711111783981323,0.5437263250350952,0.47231754660606384
94,0.8950791358947754,0.4395727515220642,23975.548828125,0.904740035533905,1.2504911422729492,0.7767848968505859,1.0808430910110474,0.8796425461769104,0.4461437463760376,23608.27734375,0.9049730896949768,1.2273343801498413,0.7761170268058777,1.0728732347488403,0.5382940173149109,0.47006845474243164,0.5398014783859253,0.4714163839817047
95,0.8688960671424866,0.43777644634246826,23569.44921875,0.9005822539329529,1.2085528373718262,0.7727630734443665,1.055029034614563,0.8547613620758057,0.4436650276184082,23141.52734375,0.8961533904075623,1.1842341423034668,0.7691497802734375,1.0258702039718628,0.5370913743972778,0.46904298663139343,0.5376953482627869,0.4705710709095001
96,0.8393422961235046,0.4341543912887573,22981.7421875,0.8898125290870667,1.143251895904541,0.7678224444389343,1.0034270286560059,0.8244442343711853,0.4399321973323822,22554.15234375,0.884401261806488,1.1069600582122803,0.7679819464683533,0.9846872687339783,0.5352004170417786,0.46812498569488525,0.535839855670929,0.469461590051651
97,0.8052056431770325,0.4324149787425995,22329.55078125,0.8747687935829163,1.066544771194458,0.7643595933914185,0.956199586391449,0.788808286190033,0.4385536015033722,21896.638671875,0.8661453127861023,1.033262014389038,0.7668431401252747,0.9341581463813782,0.5320506691932678,0.46662357449531555,0.5327774882316589,0.46829846501350403
98,0.7648890614509583,0.4295389950275421,3749451.25,0.8567240834236145,0.993582546710968,0.7575470209121704,0.9087012410163879,0.7450341582298279,0.43396076560020447,21126.306640625,0.8480895161628723,0.9581039547920227,0.7513526082038879,0.8782870769500732,0.5296810269355774,0.4638500213623047,0.5301739573478699,0.46603924036026
99,0.710643470287323,0.643133282661438,3366360064.0,0.8611563444137573,1.1496726274490356,0.8114356398582458,0.891690194606781,0.6697172522544861,1.3138427734375,26522.9375,0.9568526148796082,2.129363775253296,0.9060288071632385,1.1526457071304321,0.5197628736495972,0.5245735049247742,0.5263308882713318,0.47647520899772644
100,0.6661422848701477,1.3135164976119995,26455.669921875,0.9356186985969543,2.12737774848938,0.8777628540992737,1.1496593952178955,0.6655911207199097,1.3144915103912354,26112.115234375,0.9178434014320374,2.128268241882324,0.8528988361358643,1.1492576599121094,0.5196935534477234,0.4802975654602051,0.5191152095794678,0.4947200119495392
101,0.6583939790725708,1.3138407468795776,26128.6015625,0.8837927579879761,2.1240627765655518,0.8336889147758484,1.1443874835968018,0.6516361236572266,1.313883662223816,25775.431640625,0.8536165356636047,2.1232283115386963,0.8122067451477051,1.1383427381515503,0.5195886492729187,0.47813284397125244,0.518965482711792,0.480147123336792
102,0.6441945433616638,1.3138604164123535,3753623.25,0.8365027904510498,2.1210293769836426,0.7785251140594482,1.1361713409423828,0.6377729773521423,1.3139623403549194,21139034.0,0.8188040852546692,2.121535539627075,0.7576035857200623,1.1363343000411987,0.5194940567016602,0.47781577706336975,0.5188493132591248,0.47933337092399597
103,0.6293347477912903,1.3127776384353638,3753646.25,0.819758951663971,2.1222214698791504,0.7366065979003906,1.1356589794158936,0.6299932599067688,1.3080238103866577,26015.380859375,1.0846799612045288,2.167154550552368,0.6972429156303406,1.1519814729690552,0.5196055173873901,0.4772413969039917,0.5187420845031738,0.4791419804096222
104,0.6271154284477234,1.308292269706726,26237.8671875,1.1052616834640503,2.1663730144500732,0.6822158098220825,1.1519653797149658,0.6176092624664307,1.3083163499832153,26004.5078125,1.1057155132293701,2.1677098274230957,0.6689897179603577,1.1526275873184204,0.5195789337158203,0.47712716460227966,0.5189458131790161,0.4786466062068939
105,0.6154623031616211,1.3086676597595215,26136.974609375,1.0991719961166382,2.165557622909546,0.6621592044830322,1.144929051399231,0.6127561926841736,1.3088709115982056,25892.5625,1.0923165082931519,2.166348457336426,0.65764981508255,1.137860655784607,0.5192487835884094,0.47687986493110657,0.518588662147522,0.47838538885116577
106,0.6080989837646484,1.3089488744735718,26046.5078125,1.0894969701766968,2.1640067100524902,0.6561776399612427,1.135930061340332,0.6070919632911682,1.3091884851455688,25851.333984375,1.0880829095840454,2.1647918224334717,0.6547513604164124,1.1365456581115723,0.5191871523857117,0.47648003697395325,0.5185307264328003,0.4779971241950989
107,0.5984938740730286,1.309277057647705,25972.138671875,1.081046462059021,2.1624934673309326,0.6536327600479126,1.1333669424057007,0.5913841128349304,1.3103442192077637,25726.533203125,1.073474645614624,2.163519859313965,0.6506624817848206,1.131711483001709,0.5189059376716614,0.4763256311416626,0.518325924873352,0.4777744710445404
108,0.5876732468605042,1.3101133108139038,25853.650390625,1.0655040740966797,2.160011053085327,0.6539300084114075,1.127079725265503,0.582478940486908,1.3109995126724243,25628.900390625,1.0620571374893188,2.158506155014038,0.6568633317947388,1.1266601085662842,0.5182456970214844,0.476040244102478,0.5178651213645935,0.4774888753890991
109,0.5780825018882751,1.3116096258163452,25771.611328125,1.0582389831542969,2.154076099395752,0.6527688503265381,1.1232777833938599,0.5767806172370911,1.313048243522644,25553.220703125,1.051161527633667,2.152473211288452,0.6517795920372009,1.1221342086791992,0.5179930329322815,0.4758393466472626,0.5174846649169922,0.477311372756958
110,0.5691437721252441,1.312699794769287,25660.4921875,1.0447421073913574,2.149165153503418,0.6504964232444763,1.1153484582901,0.5644170045852661,1.312780737876892,25441.322265625,1.0421279668807983,2.14876389503479,0.6501190066337585,1.1147724390029907,0.5175662040710449,0.475567102432251,0.5171756744384766,0.47705724835395813
111,0.5597553849220276,1.3121761083602905,25521.865234375,1.0257372856140137,2.14443039894104,0.6466445922851562,1.1057137250900269,0.5569480061531067,1.3131698369979858,25270.853515625,1.018784999847412,2.1432979106903076,0.6442307233810425,1.0965157747268677,0.5173769593238831,0.4753565490245819,0.5167547464370728,0.47690749168395996
112,0.5503122806549072,1.31515371799469,25394.25390625,1.0146929025650024,2.1398966312408447,0.6490830183029175,1.0904159545898438,0.5474772453308105,1.3166409730911255,25152.181640625,1.0114139318466187,2.140043258666992,0.6537578701972961,1.0796667337417603,0.5169050693511963,0.4752236604690552,0.5165338516235352,0.4766785502433777
113,0.5455881953239441,1.3154985904693604,25259.001953125,1.0026055574417114,2.1350553035736084,0.6498335599899292,1.0701881647109985,0.5417167544364929,1.3168256282806396,24991.708984375,0.9933241009712219,2.1340110301971436,0.6484570503234863,1.0593355894088745,0.5167415738105774,0.47491565346717834,0.5160690546035767,0.4764043986797333
114,0.5341616272926331,1.3170477151870728,25018.4140625,0.9619365334510803,2.1288065910339355,0.6462723016738892,1.0541132688522339,0.5310857892036438,1.3193954229354858,24711.212890625,0.9396092891693115,2.1263856887817383,0.6470717191696167,1.042075514793396,0.5160432457923889,0.47471940517425537,0.5156344771385193,0.4761510193347931
115,0.5276415348052979,1.3189449310302734,24771.1796875,0.9196271300315857,2.1216788291931152,0.6454228758811951,1.0322502851486206,0.5264306664466858,1.3189529180526733,24487.396484375,0.9076235294342041,2.120549440383911,0.6513654589653015,1.0164045095443726,0.5153328776359558,0.47415968775749207,0.5149115324020386,0.47576904296875
116,0.5221294164657593,1.3194326162338257,24569.32421875,0.8930239081382751,2.1144275665283203,0.6442216634750366,1.0087597370147705,0.5202337503433228,1.320752501487732,24341.6015625,0.8855705261230469,2.112074375152588,0.6431714296340942,1.0046967267990112,0.5145613551139832,0.47388365864753723,0.514285683631897,0.47533997893333435
117,0.5167673826217651,1.3218404054641724,24385.67578125,0.8717590570449829,2.106187105178833,0.6437180042266846,0.9849618673324585,0.5156686902046204,1.325027346611023,24109.361328125,0.8606038093566895,2.10416579246521,0.6426399946212769,0.9687994122505188,0.5139461159706116,0.47365549206733704,0.5135357975959778,0.47511914372444153
118,0.5104795098304749,1.3260858058929443,24086.4609375,0.8280367851257324,2.0961239337921143,0.6405682563781738,0.9491571187973022,0.5098084807395935,1.3283735513687134,23748.912109375,0.7966689467430115,2.0917835235595703,0.6385729908943176,0.9320364594459534,0.5133212804794312,0.47344231605529785,0.5129155516624451,0.4748882055282593
119,0.5054538249969482,1.3272823095321655,23770.552734375,0.7649737000465393,2.0830116271972656,0.6393758654594421,0.9239380359649658,0.5037133693695068,1.3276125192642212,23508.119140625,0.7501954436302185,2.078174591064453,0.63744056224823,0.9155569672584534,0.5122758746147156,0.4729412794113159,0.5121545791625977,0.47449254989624023
120,0.5004083514213562,1.3318355083465576,23517.61328125,0.737049400806427,2.0708348751068115,0.6368631720542908,0.8859686851501465,0.49877122044563293,1.3351083993911743,23199.0390625,0.7157599329948425,2.0656135082244873,0.6334842443466187,0.863535463809967,0.5118042826652527,0.47251126170158386,0.5113367438316345,0.4740402400493622
121,0.49581608176231384,1.337935209274292,23192.623046875,0.690446674823761,2.058156728744507,0.6343036890029907,0.8371379971504211,0.49381783604621887,1.3423579931259155,22892.28125,0.6616856455802917,2.05328106880188,0.6327514052391052,0.8216373920440674,0.5109078884124756,0.4720878601074219,0.5106605887413025,0.4735788106918335
122,0.49109703302383423,1.3433841466903687,3750743.5,0.6369286775588989,2.0451908111572266,0.6315727233886719,0.8062127232551575,0.489063024520874,1.3448896408081055,22622.25390625,0.615200936794281,2.0388967990875244,0.6353321075439453,0.7888030409812927,0.5099625587463379,0.47142040729522705,0.5095903277397156,0.47307056188583374
123,0.4850463271141052,1.3440814018249512,7478263.5,0.6021988987922668,2.029301643371582,0.6293379068374634,0.7556232213973999,0.48312172293663025,1.3453187942504883,22330.509765625,0.5906992554664612,2.0237882137298584,0.6273857951164246,0.7295202612876892,0.5088106393814087,0.4710237979888916,0.5085709691047668,0.47250714898109436
124,0.4774182438850403,1.3449528217315674,7478009.5,0.5770792365074158,2.0167176723480225,0.6260227560997009,0.7158694863319397,0.4745695888996124,1.345452904701233,22090.171875,0.5585511326789856,2.013073682785034,0.6264582276344299,0.691692054271698,0.507942795753479,0.47011110186576843,0.5076469779014587,0.47185471653938293
125,0.46979424357414246,1.343253493309021,14933416.0,0.5503411293029785,2.0070877075195312,0.6214382648468018,0.6762076020240784,0.46688494086265564,1.3418198823928833,42248932.0,0.5387560129165649,2.0021939277648926,0.6226263046264648,0.6589717268943787,0.5065376162528992,0.4692525863647461,0.5063313841819763,0.47087255120277405
126,0.46314942836761475,1.3650928735733032,22471.0078125,0.7115920186042786,2.0208287239074707,0.6191772818565369,0.6452608108520508,0.46123066544532776,1.3623183965682983,22136.11328125,0.6788694262504578,2.012763261795044,0.6207269430160522,0.6394045948982239,0.5048034191131592,0.4679543077945709,0.5050188302993774,0.46975642442703247
127,0.45685020089149475,1.3584362268447876,22116.830078125,0.6402660608291626,2.0019261837005615,0.6135048270225525,0.630595862865448,0.4554333984851837,1.3525782823562622,21795.62890625,0.602573573589325,1.9945424795150757,0.6206157803535461,0.6276089549064636,0.5028036832809448,0.46681132912635803,0.5031262636184692,0.4685080051422119
128,0.45062002539634705,1.343626618385315,3749625.5,0.5732800364494324,1.9861578941345215,0.6092257499694824,0.6251539587974548,0.4472770392894745,1.337369441986084,21509.625,0.5393527746200562,1.9817951917648315,0.6067626476287842,0.6241269111633301,0.5008711814880371,0.4653379023075104,0.5010040402412415,0.46719154715538025
129,0.44145917892456055,1.331084966659546,3749365.25,0.5238507986068726,1.9755462408065796,0.6049100756645203,0.6140792965888977,0.4375196397304535,1.3253310918807983,21286.908203125,0.5063213109970093,1.9733333587646484,0.6038710474967957,0.613589346408844,0.4988633692264557,0.46387362480163574,0.49923449754714966,0.46568596363067627
130,0.4365898370742798,1.3738218545913696,22024.716796875,0.692496657371521,1.9532697200775146,0.6012507677078247,0.6043156385421753,0.4353771209716797,1.369362235069275,21694.259765625,0.6683640480041504,1.9451537132263184,0.6003369688987732,0.6061745285987854,0.4967009723186493,0.4620356261730194,0.49713510274887085,0.4637221395969391
131,0.430703341960907,1.3613247871398926,3749426.25,0.6178694367408752,1.9315394163131714,0.5938952565193176,0.6020128130912781,0.42808493971824646,1.3537863492965698,21217.998046875,0.5666940808296204,1.9218138456344604,0.5876448154449463,0.597621500492096,0.49405717849731445,0.46082618832588196,0.4947067201137543,0.4625243842601776
132,0.4213670492172241,1.3449575901031494,7476848.5,0.5417861938476562,1.912166953086853,0.5889593362808228,0.5991391539573669,0.41593673825263977,1.3380056619644165,21134408.0,0.5003113746643066,1.9045418500900269,0.5881444811820984,0.6048241853713989,0.4910009205341339,0.4595693349838257,0.4916972219944,0.4613712728023529
133,0.40916910767555237,1.3178480863571167,7466860.5,0.5161281824111938,1.903775930404663,0.582934558391571,0.601723849773407,0.40393152832984924,1.30239999294281,21134118.0,0.4977863132953644,1.899436354637146,0.5806006789207458,0.6019505858421326,0.48776161670684814,0.4583129584789276,0.4888603985309601,0.4599863588809967
134,0.3959293067455292,1.2955416440963745,11194450.0,0.511979341506958,1.8936656713485718,0.5778361558914185,0.598550021648407,0.38801589608192444,1.2952293157577515,20623.26953125,0.5730872750282288,1.9000515937805176,0.5712408423423767,0.5965541005134583,0.4849216639995575,0.45622479915618896,0.4857555031776428,0.4583766758441925
135,0.38128861784935,1.2795124053955078,7476124.5,0.5237109661102295,1.879433274269104,0.5713776350021362,0.5925865769386292,0.37489816546440125,1.2612849473953247,20238.4375,0.5316476225852966,1.8805170059204102,0.5738456845283508,0.6011695265769958,0.481667160987854,0.45463183522224426,0.48255303502082825,0.4564724266529083
136,0.3659139573574066,1.2474130392074585,14931374.0,0.47553128004074097,1.864058494567871,0.5658085346221924,0.590743899345398,0.357628732919693,1.234490156173706,42246812.0,0.4447653293609619,1.8579764366149902,0.5671850442886353,0.5795438885688782,0.4777246415615082,0.45283326506614685,0.47908762097358704,0.4547577500343323
137,0.3471994400024414,1.2216389179229736,18658862.0,0.45745760202407837,1.8479667901992798,0.5594640374183655,0.5838285088539124,0.33794304728507996,1.2084600925445557,42246448.0,0.43668675422668457,1.8342002630233765,0.5583406090736389,0.5876676440238953,0.47312283515930176,0.4510757029056549,0.47494596242904663,0.4530024826526642
138,0.32798948884010315,1.195409893989563,14930769.0,0.46190929412841797,1.8319367170333862,0.5528630614280701,0.5842769145965576,0.31951746344566345,1.1733713150024414,42246108.0,0.4080282747745514,1.812446117401123,0.5484172701835632,0.5830819010734558,0.4685352146625519,0.44913312792778015,0.47028374671936035,0.45124608278274536
139,0.31680208444595337,1.2398560047149658,21088.08203125,0.7783159613609314,1.8900363445281982,0.5459961891174316,0.5837467312812805,0.3091600239276886,1.2399688959121704,20880.98046875,0.7884660363197327,1.8858981132507324,0.547839343547821,0.58004230260849,0.4631159007549286,0.4471379816532135,0.4653030037879944,0.4491729736328125
140,0.3047090470790863,1.2247722148895264,20721.8828125,0.7474806904792786,1.8630754947662354,0.5398051142692566,0.5739251375198364,0.301320344209671,1.2131074666976929,20232.859375,0.6978731751441956,1.8487821817398071,0.5409361124038696,0.5743281245231628,0.4584215581417084,0.44508686661720276,0.46022287011146545,0.4470849633216858
141,0.2948853373527527,1.1940054893493652,20038.44140625,0.6555079221725464,1.8286502361297607,0.5349118113517761,0.5732592344284058,0.29009050130844116,1.1767456531524658,19603.275390625,0.6231957674026489,1.8048588037490845,0.5334261655807495,0.5741882920265198,0.4539400339126587,0.4427439868450165,0.4557172656059265,0.44485822319984436
142,0.28266996145248413,1.1549299955368042,19253.8125,0.5594979524612427,1.780344843864441,0.5302181243896484,0.5708246231079102,0.27593356370925903,1.1297398805618286,18651.900390625,0.505184531211853,1.747646689414978,0.5288744568824768,0.5750728845596313,0.4482143223285675,0.44101905822753906,0.4507367014884949,0.442827433347702
143,0.26737678050994873,1.0988619327545166,18363.705078125,0.45913898944854736,1.7159545421600342,0.5253146886825562,0.5693552494049072,0.26055777072906494,1.0663379430770874,17784.45703125,0.4049180746078491,1.683345913887024,0.5249666571617126,0.5663828253746033,0.4423386752605438,0.43944239616394043,0.4450703561306,0.4411669373512268
144,0.2527451515197754,1.0326430797576904,3745400.75,0.36965519189834595,1.6604381799697876,0.520363450050354,0.5681963562965393,0.24837128818035126,0.9975333213806152,17185.44140625,0.3501335680484772,1.6359001398086548,0.5174717307090759,0.5672416687011719,0.4376823902130127,0.4383818805217743,0.43987730145454407,0.43992963433265686
145,0.37997308373451233,1.1322367191314697,2210902016.0,0.48964551091194153,1.8824501037597656,0.5540180206298828,0.645026445388794,0.7831878066062927,1.6610738039016724,27770.744140625,0.9866644740104675,3.1367313861846924,0.5827466249465942,1.0399001836776733,0.48115274310112,0.622371256351471,0.46036747097969055,0.489582896232605
146,0.7744636535644531,1.6666569709777832,27721.919921875,0.9860179424285889,3.136456251144409,0.5667510628700256,1.037851095199585,0.7709442973136902,1.6640020608901978,27345.99609375,0.9848301410675049,3.136431932449341,0.5546624660491943,1.0388718843460083,0.47039446234703064,0.5879841446876526,0.4747557044029236,0.6048662066459656
147,0.7676185965538025,1.66462242603302,27378.92578125,0.9823479056358337,3.1324615478515625,0.553368866443634,1.0376793146133423,0.7633621692657471,1.666125774383545,27050.513671875,0.9807639718055725,3.131847381591797,0.5495827794075012,1.0387036800384521,0.4633094072341919,0.5519804954528809,0.46637144684791565,0.5681843757629395
148,0.7589060664176941,1.6663923263549805,27120.443359375,0.9783788323402405,3.1278676986694336,0.5458846092224121,1.037467122077942,0.7522909045219421,1.6676000356674194,26816.859375,0.9767659306526184,3.127176284790039,0.5397147536277771,1.0384224653244019,0.45725342631340027,0.5283451676368713,0.4599848687648773,0.538939893245697
149,0.7506260275840759,1.6677680015563965,26925.431640625,0.9754031896591187,3.1238820552825928,0.5392999053001404,1.0371513366699219,0.7493099570274353,1.6689176559448242,26648.453125,0.9751195907592773,3.1240835189819336,0.5347086787223816,1.037812352180481,0.4520203769207001,0.5072445869445801,0.45433855056762695,0.519419252872467
150,0.7490238547325134,1.669089913368225,26780.9296875,0.9734606146812439,3.120884895324707,0.5333414077758789,1.036675214767456,0.7399948239326477,1.670433521270752,26501.8828125,0.9721543192863464,3.1205499172210693,0.5320963263511658,1.0377082824707031,0.4474107027053833,0.4958844482898712,0.44940412044525146,0.5016860365867615
151,0.7373952865600586,1.6700990200042725,26638.1171875,0.9711542129516602,3.117833137512207,0.5283175110816956,1.0363681316375732,0.7299937605857849,1.6705361604690552,26372.15625,0.9704675078392029,3.117828130722046,0.5267043709754944,1.0370876789093018,0.4431963264942169,0.487748384475708,0.4450063705444336,0.4931102991104126
152,0.7220438122749329,1.6700514554977417,26492.05859375,0.9692395329475403,3.114863395690918,0.5240102410316467,1.0359156131744385,0.7181252837181091,1.6704412698745728,26262.205078125,0.9689960479736328,3.115509271621704,0.5156046748161316,1.0369460582733154,0.43949511647224426,0.483949214220047,0.441044420003891,0.4864403307437897
153,0.7140273451805115,1.659341812133789,26392.48828125,0.9683997631072998,3.11323618888855,0.5204787850379944,1.0357751846313477,0.7068901658058167,1.6577666997909546,26153.80078125,0.9686996936798096,3.1140613555908203,0.5190231204032898,1.0365794897079468,0.4366872012615204,0.4802945554256439,0.4377157688140869,0.4823753535747528
154,0.7014946937561035,1.6574158668518066,26297.962890625,0.9677104949951172,3.1111419200897217,0.5181131362915039,1.035322666168213,0.6993735432624817,1.6577115058898926,26090.369140625,0.9680240750312805,3.111945152282715,0.5106795430183411,1.0360664129257202,0.4349602460861206,0.4789445698261261,0.4355548024177551,0.48050788044929504
155,0.68892902135849,1.6570273637771606,26214.615234375,0.9675330519676208,3.109463691711426,0.5161840915679932,1.034870982170105,0.681914746761322,1.6566405296325684,25987.3125,0.9677923321723938,3.110150098800659,0.5114265084266663,1.0358281135559082,0.4333048164844513,0.4782276451587677,0.4339190423488617,0.4794749915599823
156,0.6703426241874695,1.6538126468658447,26104.92578125,0.9672857522964478,3.107541561126709,0.5142243504524231,1.034449577331543,0.6595112085342407,1.6513590812683105,25860.23046875,0.96832275390625,3.1089236736297607,0.5158889889717102,1.0351665019989014,0.4313794672489166,0.477775901556015,0.43224549293518066,0.4788001477718353
157,0.6474208235740662,1.6506856679916382,25973.392578125,0.9676812887191772,3.1054935455322266,0.5127148032188416,1.0311686992645264,0.6362898349761963,1.6505361795425415,25726.76171875,0.9675061702728271,3.1056110858917236,0.5111779570579529,1.0295919179916382,0.43057718873023987,0.4778200089931488,0.4307834506034851,0.4787346422672272
158,0.6214833855628967,1.6496942043304443,25832.841796875,0.9658518433570862,3.1008687019348145,0.5115275979042053,1.0280430316925049,0.6098346710205078,1.6457098722457886,25586.337890625,0.9645835757255554,3.0986478328704834,0.5116474628448486,1.0285981893539429,0.4297535717487335,0.47816789150238037,0.4298744201660156,0.47890400886535645
159,0.6017946600914001,1.645568609237671,25722.998046875,0.9631657600402832,3.0943446159362793,0.5106444358825684,1.0272061824798584,0.5903823375701904,1.6466503143310547,25482.837890625,0.9619829058647156,3.0927934646606445,0.5087407231330872,1.0279288291931152,0.4288085997104645,0.47838088870048523,0.4291316568851471,0.47916409373283386
160,0.5831617712974548,1.6448215246200562,25614.369140625,0.9595798850059509,3.0859949588775635,0.5095837116241455,1.0256553888320923,0.5738485455513,1.6431913375854492,25379.1171875,0.9577405452728271,3.0836381912231445,0.50355464220047,1.026023268699646,0.42811790108680725,0.4783971607685089,0.4283102750778198,0.479229599237442
161,0.5522586703300476,1.6440569162368774,25455.009765625,0.9544353485107422,3.075084924697876,0.5086145997047424,1.0240520238876343,0.5394509434700012,1.6402530670166016,25202.732421875,0.9521002769470215,3.070622205734253,0.5075801014900208,1.0243961811065674,0.4272474944591522,0.47917577624320984,0.4276052415370941,0.4796382486820221
162,0.5331739187240601,1.6414774656295776,25326.294921875,0.947709858417511,3.0590600967407227,0.5079233050346375,1.0210902690887451,0.524780809879303,1.6429437398910522,25087.72265625,0.9443848729133606,3.0518887042999268,0.5095869302749634,1.0201492309570312,0.4268289804458618,0.4791332483291626,0.4269716143608093,0.47981637716293335
163,0.5112878680229187,1.6357808113098145,25174.896484375,0.9393033385276794,3.039923906326294,0.5072222352027893,1.0173213481903076,0.4984014928340912,1.6312255859375,24911.765625,0.9345991611480713,3.0303914546966553,0.500584065914154,1.0167218446731567,0.42596104741096497,0.4795965254306793,0.4262630343437195,0.4801698625087738
164,0.49034765362739563,1.6276321411132812,25025.69921875,0.929591715335846,3.0193514823913574,0.5067219734191895,1.014406681060791,0.47713494300842285,1.623884677886963,24767.306640625,0.9248945713043213,3.011528730392456,0.5042534470558167,1.0141123533248901,0.42553356289863586,0.47979477047920227,0.4255778193473816,0.4806312024593353
165,0.46505069732666016,1.623146891593933,24873.65625,0.9186873435974121,2.9988505840301514,0.5069284439086914,1.0120422840118408,0.4583158791065216,1.6207771301269531,24638.90625,0.9125372767448425,2.9892923831939697,0.5086900591850281,1.012453556060791,0.4256177246570587,0.48110198974609375,0.42559415102005005,0.4811517596244812
166,0.44800320267677307,1.621472954750061,24738.25,0.9054644107818604,2.975874900817871,0.5071144700050354,1.0088881254196167,0.44182291626930237,1.622033953666687,24508.392578125,0.9008280634880066,2.9686028957366943,0.5019022226333618,1.0083264112472534,0.4250047504901886,0.4816880226135254,0.42539337277412415,0.4820069968700409
167,0.4408695101737976,1.6125524044036865,24632.83203125,0.8954532146453857,2.9596309661865234,0.5059180855751038,1.006492018699646,0.4389166831970215,1.6055580377578735,24403.98046875,0.8907406330108643,2.9532573223114014,0.5059340000152588,1.0062090158462524,0.42378270626068115,0.4806262254714966,0.42437827587127686,0.4819374084472656
168,0.43392494320869446,1.5998077392578125,24510.6640625,0.8846487402915955,2.942253351211548,0.504245936870575,1.0036637783050537,0.42968109250068665,1.5981858968734741,24287.3671875,0.8798708915710449,2.9375617504119873,0.5013819336891174,1.0037050247192383,0.4220782220363617,0.48039138317108154,0.42262208461761475,0.4812052547931671
169,0.4254993796348572,1.5910167694091797,24393.65625,0.8743395805358887,2.926251173019409,0.5028202533721924,0.9997446537017822,0.42465296387672424,1.5836375951766968,24165.466796875,0.8693478107452393,2.9191324710845947,0.4955020844936371,0.998849630355835,0.4203251898288727,0.4800800085067749,0.42124348878860474,0.48080676794052124
170,0.41988733410835266,1.5713942050933838,24258.2265625,0.8632341623306274,2.908184766769409,0.5009372234344482,0.9939404726028442,0.41930750012397766,1.5633996725082397,24011.0078125,0.8558118343353271,2.899099111557007,0.5005877017974854,0.9904589653015137,0.4188329875469208,0.4790138900279999,0.4195004999637604,0.4802117347717285
171,0.4156627953052521,1.5538278818130493,24106.51171875,0.8489481806755066,2.8869822025299072,0.4990271329879761,0.9878169298171997,0.41311731934547424,1.5499334335327148,23878.267578125,0.8427283763885498,2.879438638687134,0.502044141292572,0.9875224232673645,0.41662314534187317,0.47838523983955383,0.4174667298793793,0.4792596101760864
172,0.41197946667671204,1.5327240228652954,23962.166015625,0.8345128893852234,2.8658413887023926,0.4972934126853943,0.9834502935409546,0.41253724694252014,1.5249814987182617,23709.236328125,0.8241982460021973,2.8518035411834717,0.49867579340934753,0.9821515083312988,0.41488590836524963,0.4773263931274414,0.41567280888557434,0.47851693630218506
